#lat_deg,#lon_deg,#report_date,#status_id,#water_tech_category,#clean_country_name,#clean_adm2,#clean_adm4,#install_year,#management_clean,#status_clean,local_population_1km,usage_capacity,is_urban,is_duplicate,district
1.4525116,31.2546173,2022 Mar 05 12:00:00 AM,Yes,,Uganda,Kikuube,Bugambe,"2,019",Community Management,Functional,742.0,250.0,False,,KIKUUBE
1.3197249,31.34198356,2010 May 07 12:00:00 AM,Yes,,Uganda,Kikuube,Buhimba,"2,008",Community Management,"Functional, needs repair",489.0,300.0,False,,KIKUUBE
1.42442763,31.24184905,2010 May 06 12:00:00 AM,Yes,,Uganda,Kikuube,Bugambe,"2,004",Community Management,"Functional, needs repair",608.0,300.0,False,,KIKUUBE
1.27099487,31.10154285,2010 May 05 12:00:00 AM,Yes,,Uganda,Kikuube,Kabwoya,"2,007",Community Management,"Functional, needs repair",929.0,300.0,False,,KIKUUBE
1.4628353,31.27938788,2010 Oct 01 12:00:00 AM,Yes,,Uganda,Kikuube,Bugambe,"2,010",Community Management,"Functional, needs repair",576.0,300.0,False,,KIKUUBE
1.1981476,30.9959416,2022 Mar 08 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kabwoya,"2,015",,Functional,836.0,300.0,False,,KIKUUBE
1.1459545,30.7646963,2022 Mar 10 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kyangwali,"2,018",,Functional,3199.0,300.0,False,,KIKUUBE
1.44801151,31.18460425,2010 May 06 12:00:00 AM,Yes,,Uganda,Kikuube,Bugambe,"1,992",Community Management,"Functional, needs repair",1469.0,300.0,False,,KIKUUBE
1.447017,31.1885572,2022 Mar 08 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Bugambe,,Community Management,Functional,1139.0,300.0,False,,KIKUUBE
1.2378881,30.7388664,2022 Mar 09 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kyangwali,"2,009",Community Management,Functional,2034.0,300.0,False,,KIKUUBE
1.3765441,31.1252267,2022 Mar 10 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kiziranfumbi,"2,021",,Functional,1528.0,300.0,False,,KIKUUBE
1.36916,31.27549,2013 Mar 15 12:00:00 AM,Yes,Motorized Pump,Uganda,Kikuube,Buhimba,"2,011",,Non-Functional,893.0,300.0,False,,KIKUUBE
1.4166817,31.2190393,2022 Mar 04 12:00:00 AM,Yes,,Uganda,Kikuube,Bugambe,"2,007",Community Management,Functional,548.0,250.0,False,,KIKUUBE
1.27165596,30.8724936,2010 May 05 12:00:00 AM,Yes,,Uganda,Kikuube,Kyangwali,"2,006",Community Management,"Functional, needs repair",910.0,300.0,False,,KIKUUBE
1.2879,31.33124,2013 Mar 15 12:00:00 AM,Yes,Motorized Pump,Uganda,Kikuube,Buhimba,"2,011",,Non-Functional,793.0,300.0,False,,KIKUUBE
1.2792667,31.299859,2022 Mar 01 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Buhimba,"2,017",,Functional,637.0,300.0,False,,KIKUUBE
1.3473865,31.2558376,2022 Mar 05 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Buhimba,"2,020",,Functional,1024.0,300.0,False,,KIKUUBE
1.2801974,31.3574968,2022 Mar 01 12:00:00 AM,Yes,,Uganda,Kikuube,Buhimba,,Community Management,Functional,736.0,250.0,False,,KIKUUBE
1.250649,31.306434,2022 Mar 02 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Buhimba,"2,012",,Functional,484.0,300.0,False,,KIKUUBE
1.2211318,30.8988199,2022 Mar 04 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kyangwali,"2,021",,Functional,2395.0,300.0,False,,KIKUUBE
1.29869635,31.20674709,2010 May 08 12:00:00 AM,Yes,,Uganda,Kikuube,Kikuube Town Council,"1,995",Community Management,"Functional, needs repair",685.0,300.0,False,,KIKUUBE
1.2190333,31.1171783,2022 Mar 03 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kabwoya,"2,018",Community Management,Functional,877.0,300.0,False,,KIKUUBE
1.3177425,31.2866312,2022 Mar 07 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Buhimba,"1,998",Community Management,Functional,895.0,300.0,False,,KIKUUBE
1.35152,31.24913,2013 Mar 15 12:00:00 AM,Yes,Motorized Pump,Uganda,Kikuube,Buhimba,"2,013",,Non-Functional,868.0,300.0,False,,KIKUUBE
1.260665,31.1338578,2022 Mar 10 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kabwoya,"2,019",Community Management,Functional,644.0,300.0,False,,KIKUUBE
1.27796182,31.09531185,2010 May 05 12:00:00 AM,Yes,,Uganda,Kikuube,Kabwoya,"1,989",Community Management,"Functional, needs repair",799.0,300.0,False,,KIKUUBE
1.3197704,30.8904509,2022 Mar 01 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kyangwali,"2,019",,Functional,1165.0,300.0,False,,KIKUUBE
1.2178012,31.17831,2022 Mar 11 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kabwoya,"2,012",Community Management,Functional,750.0,300.0,False,,KIKUUBE
1.36877179,31.2841116,2010 May 07 12:00:00 AM,Yes,,Uganda,Kikuube,Buhimba,"2,003",Community Management,"Functional, needs repair",482.0,300.0,False,,KIKUUBE
1.333885,31.1737976,2022 Feb 28 12:00:00 AM,Yes,,Uganda,Kikuube,Kikuube Town Council,"2,006",,Functional,695.0,250.0,False,,KIKUUBE
1.3450409,31.327981,2022 Mar 05 12:00:00 AM,Yes,,Uganda,Kikuube,Buhimba Town Council,"1,998",,Functional,1342.0,250.0,False,,KIKUUBE
1.35516667,31.1327539,2010 May 08 12:00:00 AM,Yes,,Uganda,Kikuube,Kiziranfumbi,"2,004",Community Management,"Functional, needs repair",818.0,300.0,False,,KIKUUBE
1.2157564,31.2864704,2022 Feb 28 12:00:00 AM,Yes,,Uganda,Kikuube,Buhimba,"2,003",,Functional,294.0,250.0,False,,KIKUUBE
1.1953367,30.7644412,2022 Mar 10 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kyangwali,,Community Management,Functional,1061.0,300.0,False,,KIKUUBE
1.3953364,31.1311364,2022 Mar 08 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kiziranfumbi,"2,018",Community Management,Functional,1011.0,300.0,False,,KIKUUBE
1.1577683,30.7760069,2022 Mar 11 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kyangwali,"2,018",Community Management,Functional,2043.0,300.0,False,,KIKUUBE
1.3887863,31.1388762,2022 Mar 08 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kiziranfumbi,,Community Management,Functional,1014.0,300.0,False,,KIKUUBE
1.2916157,31.1040657,2022 Mar 11 12:00:00 AM,Yes,,Uganda,Kikuube,Kabwoya,"2,001",Community Management,Functional,458.0,250.0,False,,KIKUUBE
1.359459,31.2082039,2022 Mar 02 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kikuube Town Council,"2,012",Community Management,Functional,569.0,300.0,False,,KIKUUBE
1.3402766,31.3207198,2022 Mar 05 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Buhimba Town Council,"2,021",,Functional,1738.0,300.0,False,,KIKUUBE
1.3885003,30.9892762,2022 Mar 09 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kabwoya,,Community Management,Functional,2374.0,300.0,False,,KIKUUBE
1.252115,31.145348,2022 Mar 10 12:00:00 AM,Yes,,Uganda,Kikuube,Kabwoya,"2,002",,Functional,672.0,250.0,False,,KIKUUBE
1.3476581,31.2161502,2022 Mar 02 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kikuube Town Council,,Community Management,Functional,1204.0,300.0,False,,KIKUUBE
1.3506189,31.3880613,2022 Feb 28 12:00:00 AM,Yes,,Uganda,Kikuube,Buhimba,"1,990",,Functional,1153.0,250.0,False,,KIKUUBE
1.2302709,30.7982096,2022 Mar 05 12:00:00 AM,Yes,,Uganda,Kikuube,Kyangwali,"1,996",Community Management,Functional,1348.0,250.0,False,,KIKUUBE
1.18909385,30.7816056,2010 May 05 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kyangwali,"2,005",Other,"Functional, needs repair",3235.0,300.0,False,,KIKUUBE
1.1693695,31.0059253,2022 Mar 05 12:00:00 AM,Yes,,Uganda,Kikuube,Kabwoya,"2,009",,Functional,1038.0,250.0,False,,KIKUUBE
1.34193906,31.1945238,2010 May 08 12:00:00 AM,Yes,,Uganda,Kikuube,Kikuube Town Council,"2,005",Community Management,"Functional, needs repair",763.0,300.0,False,,KIKUUBE
1.1739498,30.7551096,2022 Mar 11 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kyangwali,"1,999",,Functional,1162.0,300.0,False,,KIKUUBE
1.207664,31.1847298,2022 Mar 07 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kabwoya,"2,013",Community Management,Functional,1224.0,300.0,False,,KIKUUBE
1.41019481,31.11655656,2011 Sep 01 12:00:00 AM,Yes,,Uganda,Kikuube,Kiziranfumbi,"2,011",Community Management,"Functional, needs repair",814.0,300.0,False,,KIKUUBE
1.2148794,30.807432,2022 Mar 02 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kyangwali,"2,022",Community Management,Functional,1262.0,300.0,False,,KIKUUBE
1.35404533,31.31665765,2010 May 07 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Buhimba Town Council,"1,987",Community Management,"Functional, needs repair",2129.0,300.0,False,,KIKUUBE
1.1598958,30.7219919,2022 Mar 12 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kyangwali,"2,013",,Functional,922.0,300.0,False,,KIKUUBE
1.44087261,30.91723616,2010 May 06 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kabwoya,"2,008",Community Management,"Functional, needs repair",997.0,300.0,False,,KIKUUBE
1.4872447,31.219982,2022 Mar 03 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Bugambe,"2,021",Other Institutional Management,Functional,826.0,300.0,False,,KIKUUBE
1.3313512,31.3723131,2022 Feb 28 12:00:00 AM,Yes,,Uganda,Kikuube,Buhimba,"2,009",,Functional,609.0,250.0,False,,KIKUUBE
1.31536912,31.34672171,2010 May 07 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Buhimba,"2,002",Community Management,"Functional, needs repair",601.0,300.0,False,,KIKUUBE
1.31937638,31.24329145,2010 May 07 12:00:00 AM,Yes,,Uganda,Kikuube,Kikuube Town Council,"2,003",Community Management,"Functional, needs repair",1014.0,300.0,False,,KIKUUBE
1.3238843,31.24963162,2010 May 07 12:00:00 AM,Yes,,Uganda,Kikuube,Buhimba,"2,008",Community Management,"Functional, needs repair",543.0,300.0,False,,KIKUUBE
1.3896013,31.1610948,2022 Mar 08 12:00:00 AM,Yes,,Uganda,Kikuube,Bugambe,"2,009",Community Management,Functional,737.0,250.0,False,,KIKUUBE
1.2174433,30.7933733,2022 Mar 04 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kyangwali,"2,014",,Functional,1369.0,300.0,False,,KIKUUBE
1.1340287,30.7132237,2022 Mar 13 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kyangwali,"2,019",Community Management,Functional,733.0,300.0,False,,KIKUUBE
1.4443994,31.2039048,2022 Mar 09 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Bugambe,,Community Management,Functional,629.0,300.0,False,,KIKUUBE
1.2957703,31.2883102,2022 Mar 04 12:00:00 AM,Yes,,Uganda,Kikuube,Buhimba,"2,006",Community Management,Functional,512.0,250.0,False,,KIKUUBE
1.2426767,31.313071,2022 Mar 02 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Buhimba,"2,011",Community Management,Functional,328.0,300.0,False,,KIKUUBE
1.2508917,30.8128077,2022 Mar 05 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kyangwali,"2,018",Community Management,Functional,1097.0,300.0,False,,KIKUUBE
1.32676,31.31991,2013 Mar 15 12:00:00 AM,Yes,Motorized Pump,Uganda,Kikuube,Buhimba Town Council,"2,011",,Non-Functional,798.0,300.0,False,,KIKUUBE
1.307122,31.163324,2022 Mar 11 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kiziranfumbi,"2,012",Community Management,Functional,1124.0,300.0,False,,KIKUUBE
1.4256475,31.2488241,2022 Mar 01 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Bugambe,,,Functional,887.0,300.0,False,,KIKUUBE
1.36477,31.24647,2013 Mar 15 12:00:00 AM,Yes,Motorized Pump,Uganda,Kikuube,Bugambe,"2,011",,Non-Functional,651.0,300.0,False,,KIKUUBE
1.2441762,31.0870801,2022 Feb 28 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kabwoya,"2,017",Community Management,Functional,1444.0,300.0,False,,KIKUUBE
1.2346847,30.7443289,2022 Mar 07 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kyangwali,"2,021",Community Management,Functional,1188.0,300.0,False,,KIKUUBE
1.20717819,31.08119527,2010 May 06 12:00:00 AM,Yes,,Uganda,Kikuube,Kabwoya,"2,008",Community Management,"Functional, needs repair",874.0,300.0,False,,KIKUUBE
1.2755231,31.2313938,2022 Mar 11 12:00:00 AM,Yes,,Uganda,Kikuube,Kikuube Town Council,"2,019",Community Management,Functional,702.0,250.0,False,,KIKUUBE
1.3806725,31.1244586,2022 Mar 07 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kiziranfumbi,"2,021",,Functional,1533.0,300.0,False,,KIKUUBE
1.2665288,31.3194777,2022 Mar 04 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Buhimba,"2,012",,Functional,700.0,300.0,False,,KIKUUBE
1.12653805,30.7518443,2010 Oct 01 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kyangwali,"2,010",Community Management,"Functional, needs repair",952.0,300.0,False,,KIKUUBE
1.42523109,31.19365216,2010 May 07 12:00:00 AM,Yes,,Uganda,Kikuube,Bugambe,"1,998",Community Management,"Functional, needs repair",766.0,300.0,False,,KIKUUBE
1.2402764,30.7367236,2022 Mar 09 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kyangwali,"2,009",Community Management,Functional,1886.0,300.0,False,,KIKUUBE
1.2873939,31.3649088,2022 Mar 02 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Buhimba,"2,012",Community Management,Functional,713.0,300.0,False,,KIKUUBE
1.26062,31.35446,2013 Mar 15 12:00:00 AM,Yes,Motorized Pump,Uganda,Kikuube,Buhimba,"2,012",,Non-Functional,569.0,300.0,False,,KIKUUBE
1.1666692,30.7699638,2022 Mar 11 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kyangwali,"2,015",Community Management,Functional,2235.0,300.0,False,,KIKUUBE
1.3115522,31.1503924,2022 Mar 12 12:00:00 AM,Yes,,Uganda,Kikuube,Kiziranfumbi,"1,993",Community Management,Functional,793.0,250.0,False,,KIKUUBE
1.2134398,30.9029877,2022 Feb 28 12:00:00 AM,Yes,,Uganda,Kikuube,Kyangwali,"2,014",Community Management,Functional,2342.0,250.0,False,,KIKUUBE
1.33774539,31.36414763,2010 May 07 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Buhimba,"2,006",Community Management,"Functional, needs repair",681.0,300.0,False,,KIKUUBE
1.3251571,31.2921997,2022 Mar 05 12:00:00 AM,Yes,,Uganda,Kikuube,Buhimba Town Council,"2,021",Community Management,Functional,975.0,250.0,False,,KIKUUBE
1.40750181,31.24531212,2010 Sep 15 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Bugambe,"2,000",Community Management,"Functional, needs repair",1015.0,300.0,False,,KIKUUBE
1.25832828,31.29921866,2010 May 07 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Buhimba,"2,002",Community Management,"Functional, needs repair",745.0,300.0,False,,KIKUUBE
1.2423877,31.2864654,2022 Mar 01 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Buhimba,"2,006",Community Management,Functional,531.0,300.0,False,,KIKUUBE
1.3323678,31.20133221,2010 May 08 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kikuube Town Council,"2,001",Community Management,"Functional, needs repair",1850.0,300.0,False,,KIKUUBE
1.21634396,31.07702039,2010 May 05 12:00:00 AM,Yes,,Uganda,Kikuube,Kabwoya,"2,008",Community Management,"Functional, needs repair",929.0,300.0,False,,KIKUUBE
1.36346923,31.31772039,2010 May 07 12:00:00 AM,Yes,,Uganda,Kikuube,Buhimba Town Council,"2,008",Community Management,"Functional, needs repair",728.0,300.0,False,,KIKUUBE
1.3319213,31.1496983,2022 Mar 09 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kiziranfumbi,"2,010",Community Management,Functional,502.0,300.0,False,,KIKUUBE
1.16560239,31.0165348,2010 May 17 12:00:00 AM,Yes,,Uganda,Kikuube,Kabwoya,"2,002",Community Management,"Functional, needs repair",1159.0,300.0,False,,KIKUUBE
1.176589,30.7579904,2022 Mar 11 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kyangwali,"2,019",,Functional,1330.0,300.0,False,,KIKUUBE
1.3905222,31.2011922,2022 Mar 04 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Bugambe,,,Functional,493.0,300.0,False,,KIKUUBE
1.29530353,31.17909509,2010 May 08 12:00:00 AM,Yes,,Uganda,Kikuube,Kiziranfumbi,"1,998",Community Management,"Functional, needs repair",1061.0,300.0,False,,KIKUUBE
1.2560838,30.85717295,2010 May 05 12:00:00 AM,Yes,,Uganda,Kikuube,Kyangwali,"2,008",Community Management,"Functional, needs repair",1008.0,300.0,False,,KIKUUBE
1.3092,31.32978,2013 Feb 28 12:00:00 AM,Yes,Motorized Pump,Uganda,Kikuube,Buhimba,"2,012",Community Management,Non-Functional,383.0,300.0,False,,KIKUUBE
1.1632217,30.7913117,2022 Mar 13 12:00:00 AM,Yes,,Uganda,Kikuube,Kyangwali,,,Functional,5459.0,250.0,False,,KIKUUBE
1.3388061,31.3941397,2022 Mar 03 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Buhimba,"2,021",,Functional,889.0,300.0,False,,KIKUUBE
1.3341383,31.3122343,2022 Mar 14 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Buhimba Town Council,"2,018",,Functional,1342.0,300.0,False,,KIKUUBE
1.39098271,31.26073397,2010 May 06 12:00:00 AM,Yes,,Uganda,Kikuube,Bugambe,"2,005",Community Management,"Functional, needs repair",727.0,300.0,False,,KIKUUBE
1.33654217,31.2845206,2010 May 07 12:00:00 AM,Yes,,Uganda,Kikuube,Buhimba,"1,991",Community Management,"Functional, needs repair",601.0,300.0,False,,KIKUUBE
1.33844762,31.37292601,2010 May 07 12:00:00 AM,Yes,,Uganda,Kikuube,Buhimba,"2,004",Community Management,"Functional, needs repair",671.0,300.0,False,,KIKUUBE
1.39753068,31.12176874,2010 May 08 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kiziranfumbi,"2,002",Community Management,"Functional, needs repair",981.0,300.0,False,,KIKUUBE
1.46018623,31.2801357,2010 May 10 12:00:00 AM,Yes,,Uganda,Kikuube,Bugambe,"2,010",Community Management,"Functional, needs repair",583.0,300.0,False,,KIKUUBE
1.3467378,31.1785543,2022 Mar 01 12:00:00 AM,Yes,,Uganda,Kikuube,Kikuube Town Council,"2,005",,Functional,697.0,250.0,False,,KIKUUBE
1.3545754,31.1098268,2022 Mar 11 12:00:00 AM,Yes,,Uganda,Kikuube,Kiziranfumbi,"1,996",,Functional,630.0,250.0,False,,KIKUUBE
1.20198587,30.78200842,2010 May 05 12:00:00 AM,Yes,,Uganda,Kikuube,Kyangwali,"2,007",Community Management,"Functional, needs repair",958.0,300.0,False,,KIKUUBE
1.4451213,31.202514,2022 Mar 09 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Bugambe,,Community Management,Functional,593.0,300.0,False,,KIKUUBE
1.22076844,30.78870271,2010 May 05 12:00:00 AM,Yes,,Uganda,Kikuube,Kyangwali,"2,007",Community Management,"Functional, needs repair",1638.0,300.0,False,,KIKUUBE
1.3204261,31.1391393,2022 Mar 12 12:00:00 AM,Yes,,Uganda,Kikuube,Kiziranfumbi,"1,996",Community Management,Functional,665.0,250.0,False,,KIKUUBE
1.343651,31.1332192,2022 Mar 09 12:00:00 AM,Yes,,Uganda,Kikuube,Kiziranfumbi,"1,990",Community Management,Functional,830.0,250.0,False,,KIKUUBE
1.4585578,31.2404868,2022 Mar 02 12:00:00 AM,Yes,,Uganda,Kikuube,Bugambe,"2,004",Community Management,Functional,789.0,250.0,False,,KIKUUBE
1.29634878,31.13699362,2010 May 08 12:00:00 AM,Yes,,Uganda,Kikuube,Kiziranfumbi,"1,995",Community Management,"Functional, needs repair",1047.0,300.0,False,,KIKUUBE
1.352398,31.405588,2022 Mar 01 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Buhimba,"2,021",Community Management,Functional,1217.0,300.0,False,,KIKUUBE
1.3298804,31.2027819,2022 Mar 03 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kikuube Town Council,"2,021",,Functional,1902.0,300.0,False,,KIKUUBE
1.16447,30.8022067,2022 Mar 12 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kyangwali,"2,019",,Functional,5775.0,300.0,False,,KIKUUBE
1.1145604,30.7478313,2022 Mar 09 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kyangwali,"2,000",Community Management,Functional,795.0,300.0,False,,KIKUUBE
1.34763015,31.3778081,2010 May 07 12:00:00 AM,Yes,,Uganda,Kikuube,Buhimba,"2,005",Community Management,"Functional, needs repair",586.0,300.0,False,,KIKUUBE
1.2318741,31.292341,2022 Feb 28 12:00:00 AM,Yes,,Uganda,Kikuube,Buhimba,"2,009",,Functional,810.0,250.0,False,,KIKUUBE
1.2203934,30.9081196,2022 Mar 01 12:00:00 AM,Yes,,Uganda,Kikuube,Kyangwali,"2,013",Community Management,Functional,1505.0,250.0,False,,KIKUUBE
1.28883117,31.22030281,2010 May 08 12:00:00 AM,Yes,,Uganda,Kikuube,Kikuube Town Council,"1,999",Community Management,"Functional, needs repair",783.0,300.0,False,,KIKUUBE
1.31324726,31.28501284,2010 May 07 12:00:00 AM,Yes,,Uganda,Kikuube,Buhimba,"2,000",Community Management,"Functional, needs repair",745.0,300.0,False,,KIKUUBE
1.3538,31.30036,2013 Mar 15 12:00:00 AM,Yes,Motorized Pump,Uganda,Kikuube,Buhimba Town Council,"2,011",,Non-Functional,882.0,300.0,False,,KIKUUBE
1.1865034,30.7810742,2022 Mar 10 12:00:00 AM,Yes,,Uganda,Kikuube,Kyangwali,"2,018",Community Management,Functional,3294.0,250.0,False,,KIKUUBE
1.3126036,31.3586414,2022 Mar 03 12:00:00 AM,Yes,,Uganda,Kikuube,Buhimba,"2,003",Community Management,Functional,683.0,250.0,False,,KIKUUBE
1.36315,31.2790629,2022 Mar 08 12:00:00 AM,Yes,,Uganda,Kikuube,Buhimba,"2,011",,Functional,855.0,250.0,False,,KIKUUBE
1.2351619,30.7424253,2022 Mar 07 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kyangwali,"2,021",Community Management,Functional,1780.0,300.0,False,,KIKUUBE
1.23394957,31.11544065,2010 May 06 12:00:00 AM,Yes,,Uganda,Kikuube,Kabwoya,"1,992",Community Management,"Functional, needs repair",688.0,300.0,False,,KIKUUBE
1.2375682,30.7390611,2022 Mar 09 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kyangwali,"2,009",Community Management,Functional,2043.0,300.0,False,,KIKUUBE
1.166669,30.7497523,2022 Mar 12 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kyangwali,"2,003",Community Management,Functional,1511.0,300.0,False,,KIKUUBE
1.1306675,30.7064489,2022 Mar 13 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kyangwali,"2,021",,Functional,683.0,300.0,False,,KIKUUBE
1.2336229,31.0114229,2022 Mar 02 12:00:00 AM,Yes,,Uganda,Kikuube,Kabwoya,,Community Management,Functional,740.0,250.0,False,,KIKUUBE
1.277431,31.1910049,2022 Mar 13 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kiziranfumbi,,Community Management,Functional,532.0,300.0,False,,KIKUUBE
1.39474406,31.24786441,2010 May 06 12:00:00 AM,Yes,,Uganda,Kikuube,Bugambe,"2,002",Community Management,"Functional, needs repair",1097.0,300.0,False,,KIKUUBE
1.34943204,31.17787864,2010 May 08 12:00:00 AM,Yes,,Uganda,Kikuube,Kikuube Town Council,"2,005",Community Management,"Functional, not in use",695.0,300.0,False,,KIKUUBE
1.3577101,31.3988313,2022 Mar 01 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Buhimba,"2,006",,Functional,1872.0,300.0,False,,KIKUUBE
1.2851316,31.302963,2022 Feb 28 12:00:00 AM,Yes,,Uganda,Kikuube,Buhimba,,Community Management,Functional,948.0,250.0,False,,KIKUUBE
1.2573633,30.83238,2022 Feb 28 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kyangwali,"2,000",Community Management,Functional,1392.0,300.0,False,,KIKUUBE
1.3156253,31.1770333,2022 Mar 12 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kiziranfumbi,"2,019",Community Management,Functional,707.0,300.0,False,,KIKUUBE
1.2577826,31.3057157,2022 Mar 02 12:00:00 AM,Yes,,Uganda,Kikuube,Buhimba,"2,005",,Functional,692.0,250.0,False,,KIKUUBE
1.36964687,31.14851061,2010 May 08 12:00:00 AM,Yes,,Uganda,Kikuube,Kiziranfumbi,"2,007",Community Management,"Functional, needs repair",730.0,300.0,False,,KIKUUBE
1.2088111,31.0231379,2022 Mar 04 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kabwoya,"2,019",Community Management,Functional,706.0,300.0,False,,KIKUUBE
1.4393876,31.196574,2022 Mar 08 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Bugambe,,Community Management,Functional,367.0,300.0,False,,KIKUUBE
1.3813144,31.1281687,2022 Mar 10 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kiziranfumbi,"2,021",,Functional,1538.0,300.0,False,,KIKUUBE
1.2934755,31.2995976,2022 Feb 28 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Buhimba,"2,015",Community Management,Functional,776.0,300.0,False,,KIKUUBE
1.1320887,30.7582952,2022 Mar 09 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kyangwali,"2,019",Community Management,Functional,1387.0,300.0,False,,KIKUUBE
1.43459872,31.22729418,2010 May 10 12:00:00 AM,Yes,,Uganda,Kikuube,Bugambe,"2,010",Community Management,"Functional, needs repair",1175.0,300.0,False,,KIKUUBE
1.34533483,31.30116405,2010 May 07 12:00:00 AM,Yes,,Uganda,Kikuube,Buhimba Town Council,"2,005",Community Management,"Functional, needs repair",1223.0,300.0,False,,KIKUUBE
1.340259,31.2219396,2022 Mar 07 12:00:00 AM,Yes,Hand Pump,Uganda,Kikuube,Kikuube Town Council,"2,018",,Functional,1285.0,300.0,False,,KIKUUBE
1.2758202,31.240657,2022 Mar 11 12:00:00 AM,Yes,,Uganda,Kikuube,Kikuube Town Council,"2,019",Community Management,Functional,531.0,250.0,False,,KIKUUBE
