#lat_deg,#lon_deg,#report_date,#status_id,#water_tech_category,#clean_country_name,#clean_adm2,#clean_adm4,#install_year,#management_clean,#status_clean,local_population_1km,usage_capacity,is_urban,is_duplicate,district
1.2985056,31.2150651,2022 Mar 11 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kikuube Town Council,,Community Management,Non-Functional,840.0,300.0,False,,KIKUUBE
1.1609902,30.8019092,2022 Mar 13 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,019",,Non-Functional,6515.0,300.0,False,,KIKUUBE
1.3997975,30.8610376,2022 Mar 11 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kabwoya,,,Non-Functional,1407.0,300.0,False,,KIKUUBE
1.1496297,30.8005882,2022 Mar 11 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,,Community Management,Non-Functional,3460.0,300.0,False,,KIKUUBE
1.1478,30.7372917,2022 Mar 11 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,009",Community Management,Non-Functional,928.0,300.0,False,,KIKUUBE
1.2349508,31.28424701,2010 May 07 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Buhimba,"2,006",Community Management,Non-Functional,721.0,300.0,False,,KIKUUBE
1.3823105,31.1233808,2022 Mar 09 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kiziranfumbi,"2,021",,Non-Functional,1513.0,300.0,False,,KIKUUBE
1.3346282,31.2018776,2022 Mar 04 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kikuube Town Council,"2,021",,Non-Functional,1870.0,300.0,False,,KIKUUBE
1.3303531,31.1730897,2022 Feb 28 12:00:00 AM,No,,Uganda,Kikuube,Kikuube Town Council,"2,021",,Non-Functional,622.0,250.0,False,,KIKUUBE
1.1690617,30.7939948,2022 Mar 13 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,020",,Non-Functional,5846.0,300.0,False,,KIKUUBE
1.2192975,31.1677413,2022 Mar 11 12:00:00 AM,No,,Uganda,Kikuube,Kabwoya,"2,012",,Non-Functional,1280.0,250.0,False,,KIKUUBE
1.127468,30.7626598,2022 Mar 09 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,019",Community Management,Non-Functional,1372.0,300.0,False,,KIKUUBE
1.22768691,30.82455387,2010 May 05 12:00:00 AM,No,,Uganda,Kikuube,Kyangwali,,Other Institutional Management,Non-Functional,1765.0,50.0,False,,KIKUUBE
1.2913461,31.3001843,2022 Feb 28 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Buhimba,,Community Management,Non-Functional,870.0,300.0,False,,KIKUUBE
1.4265816,31.1851226,2022 Mar 04 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Bugambe,,Community Management,Functional,178.0,300.0,False,,KIKUUBE
1.1586212,30.7473376,2022 Mar 10 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,020",Community Management,Non-Functional,1801.0,300.0,False,,KIKUUBE
1.3200619,30.8910236,2022 Mar 01 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,019",,Non-Functional,1188.0,300.0,False,,KIKUUBE
1.4555651,31.2112738,2022 Mar 05 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Bugambe,"2,017",Community Management,Non-Functional,782.0,300.0,False,,KIKUUBE
1.2122913,30.8000373,2022 Mar 04 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,015",,Non-Functional,1419.0,300.0,False,,KIKUUBE
1.3180933,30.8496,2022 Mar 01 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,018",,Non-Functional,467.0,300.0,False,,KIKUUBE
1.260832,31.3468598,2022 Mar 02 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Buhimba,"2,002",Community Management,Non-Functional,836.0,300.0,False,,KIKUUBE
1.1626569,30.801696,2022 Mar 11 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,,Community Management,Non-Functional,6260.0,300.0,False,,KIKUUBE
1.2328793,30.7444289,2022 Mar 07 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,021",,Non-Functional,1035.0,300.0,False,,KIKUUBE
1.176735,30.7959983,2022 Mar 12 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,020",,Non-Functional,4291.0,300.0,False,,KIKUUBE
1.2018607,30.7693106,2022 Mar 10 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,,Community Management,Functional,751.0,300.0,False,,KIKUUBE
1.3723126,31.137495,2022 Mar 08 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kiziranfumbi,,Community Management,Non-Functional,1001.0,300.0,False,,KIKUUBE
1.1595485,30.8006012,2022 Mar 11 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,,Community Management,Non-Functional,6914.0,300.0,False,,KIKUUBE
1.3703407,31.1346211,2022 Mar 08 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kiziranfumbi,"2,014",Community Management,Non-Functional,999.0,300.0,False,,KIKUUBE
1.1593867,30.8008042,2022 Mar 12 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,,Community Management,Non-Functional,6849.0,300.0,False,,KIKUUBE
1.2609207,31.1205237,2022 Mar 08 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kabwoya,"2,014",Community Management,Non-Functional,688.0,300.0,False,,KIKUUBE
1.438594,31.2723528,2022 Mar 07 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Bugambe,,,Non-Functional,992.0,300.0,False,,KIKUUBE
1.16548,30.8020467,2022 Mar 12 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,019",,Non-Functional,5494.0,300.0,False,,KIKUUBE
1.2895638,31.2974018,2022 Feb 28 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Buhimba,,Community Management,Non-Functional,859.0,300.0,False,,KIKUUBE
1.34663389,31.30955538,2010 May 10 12:00:00 AM,No,,Uganda,Kikuube,Buhimba Town Council,"2,005",Other,Non-Functional,2100.0,300.0,False,,KIKUUBE
1.3485605,31.13774531,2010 May 08 12:00:00 AM,No,,Uganda,Kikuube,Kiziranfumbi,"2,003",Other Institutional Management,Non-Functional,710.0,50.0,False,,KIKUUBE
1.1299626,30.763207,2022 Mar 09 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,019",Community Management,Non-Functional,1339.0,300.0,False,,KIKUUBE
1.1784922,30.7966775,2022 Mar 12 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,020",,Non-Functional,3531.0,300.0,False,,KIKUUBE
1.21907341,31.10054687,2010 Oct 01 12:00:00 AM,No,,Uganda,Kikuube,Kabwoya,"2,003",Community Management,Non-Functional,976.0,300.0,False,,KIKUUBE
1.3309905,31.2052652,2022 Mar 03 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kikuube Town Council,"2,021",,Non-Functional,2050.0,300.0,False,,KIKUUBE
1.1706249,30.7872315,2022 Mar 13 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,019",Community Management,Non-Functional,4288.0,300.0,False,,KIKUUBE
1.1692511,30.7970697,2022 Mar 13 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,019",Community Management,Non-Functional,5985.0,300.0,False,,KIKUUBE
1.26707393,31.10617246,2010 May 05 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kabwoya,"1,998",Community Management,Non-Functional,827.0,300.0,False,,KIKUUBE
1.3570512,30.9892535,2022 Mar 09 12:00:00 AM,No,,Uganda,Kikuube,Kabwoya,"2,020",,Non-Functional,1546.0,250.0,False,,KIKUUBE
1.3930173,31.1393716,2022 Mar 08 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kiziranfumbi,"2,021",Community Management,Non-Functional,974.0,300.0,False,,KIKUUBE
1.2736379,31.3050034,2022 Mar 01 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Buhimba,"2,011",,Non-Functional,647.0,300.0,False,,KIKUUBE
1.1934361,30.7954255,2022 Mar 05 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,010",Community Management,Non-Functional,1310.0,300.0,False,,KIKUUBE
1.139758,30.7457276,2022 Mar 12 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,,,Non-Functional,1100.0,300.0,False,,KIKUUBE
1.32112513,31.28680447,2010 May 07 12:00:00 AM,No,,Uganda,Kikuube,Buhimba,"2,007",Other,Non-Functional,971.0,300.0,False,,KIKUUBE
1.2338908,30.7332885,2022 Mar 07 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,009",Community Management,Non-Functional,2084.0,300.0,False,,KIKUUBE
1.1321943,30.7061669,2022 Mar 13 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,013",Community Management,Non-Functional,706.0,300.0,False,,KIKUUBE
1.1594448,30.8005392,2022 Mar 11 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,,Community Management,Non-Functional,6914.0,300.0,False,,KIKUUBE
1.3553596,31.3938014,2022 Mar 05 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Buhimba,"2,018",,Functional,1811.0,300.0,False,,KIKUUBE
1.3003625,31.1497382,2022 Mar 13 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kiziranfumbi,"2,012",Community Management,Non-Functional,707.0,300.0,False,,KIKUUBE
1.2228256,30.88729,2022 Mar 04 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,021",,Functional,1650.0,300.0,False,,KIKUUBE
1.4386885,31.1675745,2022 Mar 08 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Bugambe,"2,018",,Non-Functional,220.0,300.0,False,,KIKUUBE
1.1694938,30.7540185,2022 Mar 12 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,,,Non-Functional,1523.0,300.0,False,,KIKUUBE
1.3381813,31.2029956,2022 Mar 04 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kikuube Town Council,"2,021",,Non-Functional,1536.0,300.0,False,,KIKUUBE
1.2304758,30.7723899,2022 Mar 03 12:00:00 AM,No,,Uganda,Kikuube,Kyangwali,"2,006",,Non-Functional,1490.0,250.0,False,,KIKUUBE
1.3211357,31.2335669,2022 Mar 09 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kikuube Town Council,"2,018",,Non-Functional,1257.0,300.0,False,,KIKUUBE
1.2332978,30.7479887,2022 Mar 07 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,009",Community Management,Non-Functional,348.0,300.0,False,,KIKUUBE
1.2233742,30.9195302,2022 Mar 01 12:00:00 AM,No,,Uganda,Kikuube,Kyangwali,"2,015",Community Management,Non-Functional,635.0,250.0,False,,KIKUUBE
1.188348,30.7799008,2022 Mar 10 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,021",Community Management,Non-Functional,3259.0,300.0,False,,KIKUUBE
1.22865652,30.82730167,2010 May 05 12:00:00 AM,No,,Uganda,Kikuube,Kyangwali,"2,006",Community Management,Non-Functional,1629.0,300.0,False,,KIKUUBE
1.3806708,31.1317136,2022 Mar 08 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kiziranfumbi,"2,009",Community Management,Non-Functional,1179.0,300.0,False,,KIKUUBE
1.43013059,31.24950018,2010 May 06 12:00:00 AM,No,,Uganda,Kikuube,Bugambe,"2,000",Community Management,Non-Functional,816.0,300.0,False,,KIKUUBE
1.1310986,30.7386945,2022 Mar 12 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,011",,Non-Functional,653.0,300.0,False,,KIKUUBE
1.2347783,30.8505045,2022 Mar 04 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,021",Community Management,Functional,807.0,300.0,False,,KIKUUBE
1.1883962,30.7812144,2022 Mar 10 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,018",Community Management,Non-Functional,3247.0,300.0,False,,KIKUUBE
1.4355496,31.2179243,2022 Feb 28 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Bugambe,"2,000",Community Management,Functional,734.0,300.0,False,,KIKUUBE
1.33568844,31.30515115,2010 May 10 12:00:00 AM,No,,Uganda,Kikuube,Buhimba Town Council,"1,992",Community Management,Non-Functional,1054.0,300.0,False,,KIKUUBE
1.1757272,30.7933454,2022 Mar 12 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,020",,Non-Functional,4542.0,300.0,False,,KIKUUBE
1.39891109,31.19805713,2010 May 07 12:00:00 AM,No,,Uganda,Kikuube,Bugambe,"2,002",Other Institutional Management,Non-Functional,905.0,50.0,False,,KIKUUBE
1.1547559,30.7522705,2022 Mar 12 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,013",Community Management,Functional,2037.0,300.0,False,,KIKUUBE
1.2121584,30.8007419,2022 Mar 04 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,015",,Non-Functional,1375.0,300.0,False,,KIKUUBE
1.4294427,31.1623894,2022 Mar 07 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Bugambe,,Community Management,Non-Functional,259.0,300.0,False,,KIKUUBE
1.3664778,31.2762148,2022 Mar 05 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Buhimba,"2,012",,Non-Functional,944.0,300.0,False,,KIKUUBE
1.25633119,31.32933761,2010 May 07 12:00:00 AM,No,,Uganda,Kikuube,Buhimba,"2,006",Other Institutional Management,Non-Functional,834.0,50.0,False,,KIKUUBE
1.1625186,30.8018915,2022 Mar 12 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,020",,Non-Functional,6438.0,300.0,False,,KIKUUBE
1.1693589,30.784517,2022 Mar 13 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,019",Community Management,Non-Functional,3880.0,300.0,False,,KIKUUBE
1.3380808,31.2180965,2022 Mar 04 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kikuube Town Council,"2,021",,Non-Functional,1257.0,300.0,False,,KIKUUBE
1.4499818,31.18335376,2010 May 06 12:00:00 AM,No,,Uganda,Kikuube,Bugambe,"1,992",Community Management,Non-Functional,1766.0,300.0,False,,KIKUUBE
1.2339193,30.7424463,2022 Mar 07 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,021",,Functional,1741.0,300.0,False,,KIKUUBE
1.2558179,30.8013842,2022 Mar 04 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,017",Community Management,Non-Functional,1324.0,300.0,False,,KIKUUBE
1.14004,30.7170793,2022 Mar 13 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,013",Community Management,Non-Functional,544.0,300.0,False,,KIKUUBE
1.4617025,31.2407699,2022 Mar 02 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Bugambe,"2,009",Community Management,Non-Functional,813.0,300.0,False,,KIKUUBE
1.1587946,30.7327764,2022 Mar 12 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,,,Non-Functional,1245.0,300.0,False,,KIKUUBE
1.21496408,30.79925237,2010 May 05 12:00:00 AM,No,,Uganda,Kikuube,Kyangwali,"1,992",Community Management,Non-Functional,1375.0,50.0,False,,KIKUUBE
1.3831032,31.1208604,2022 Mar 09 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kiziranfumbi,"2,021",,Non-Functional,1471.0,300.0,False,,KIKUUBE
1.3375493,31.3109572,2022 Mar 14 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Buhimba Town Council,"2,017",,Non-Functional,1469.0,300.0,False,,KIKUUBE
1.26683786,31.29902445,2010 May 07 12:00:00 AM,No,,Uganda,Kikuube,Buhimba,"2,005",Other Institutional Management,Non-Functional,740.0,50.0,False,,KIKUUBE
1.187885,31.0351683,2022 Mar 04 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kabwoya,,Community Management,Non-Functional,997.0,300.0,False,,KIKUUBE
1.1743279,30.7999914,2022 Mar 13 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,020",,Non-Functional,3853.0,300.0,False,,KIKUUBE
1.123825,30.7525012,2022 Mar 09 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,018",Community Management,Non-Functional,970.0,300.0,False,,KIKUUBE
1.32563724,30.89057605,2010 May 05 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"1,998",Community Management,Non-Functional,972.0,300.0,False,,KIKUUBE
1.3164768,30.8906898,2022 Mar 02 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,019",Community Management,Non-Functional,1298.0,300.0,False,,KIKUUBE
1.2934397,31.1866915,2022 Mar 07 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kikuube Town Council,"2,008",Community Management,Non-Functional,906.0,300.0,False,,KIKUUBE
1.3281836,31.1737628,2022 Feb 28 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kikuube Town Council,"2,001",,Non-Functional,692.0,300.0,False,,KIKUUBE
1.1685335,30.7925025,2022 Mar 11 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,,Community Management,Non-Functional,5755.0,300.0,False,,KIKUUBE
1.16051,30.8012083,2022 Mar 11 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,022",Community Management,Non-Functional,6769.0,300.0,False,,KIKUUBE
1.3332208,31.2075605,2022 Mar 03 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kikuube Town Council,"2,021",,Non-Functional,1938.0,300.0,False,,KIKUUBE
1.3853057,31.1248201,2022 Mar 09 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kiziranfumbi,"2,021",,Non-Functional,1380.0,300.0,False,,KIKUUBE
1.32005,31.3135692,2022 Mar 06 12:00:00 AM,No,,Uganda,Kikuube,Buhimba Town Council,"2,007",,Functional,541.0,250.0,False,,KIKUUBE
1.2602466,31.1334544,2022 Mar 07 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kabwoya,"2,019",Community Management,Non-Functional,644.0,300.0,False,,KIKUUBE
1.2803371,31.3481618,2022 Mar 01 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Buhimba,"2,016",Community Management,Functional,656.0,300.0,False,,KIKUUBE
1.34963379,31.25518409,2010 May 07 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Buhimba,"2,000",Community Management,Non-Functional,1033.0,300.0,False,,KIKUUBE
1.4189708,31.2662677,2022 Mar 05 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Bugambe,"1,997",Community Management,Non-Functional,702.0,300.0,False,,KIKUUBE
1.1206181,30.7503099,2022 Mar 09 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,019",Community Management,Non-Functional,727.0,300.0,False,,KIKUUBE
1.1718679,30.7914399,2022 Mar 13 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,019",Community Management,Non-Functional,5178.0,300.0,False,,KIKUUBE
1.1692941,30.8023693,2022 Mar 12 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,020",,Non-Functional,4335.0,300.0,False,,KIKUUBE
1.3468309,31.3133272,2022 Mar 08 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Buhimba Town Council,"2,012",,Non-Functional,2555.0,300.0,False,,KIKUUBE
1.29326597,31.27784738,2010 Oct 01 12:00:00 AM,No,,Uganda,Kikuube,Buhimba,"2,003",Other Institutional Management,Non-Functional,776.0,50.0,False,,KIKUUBE
1.2379451,31.1042426,2022 Mar 03 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kabwoya,"2,019",Community Management,Functional,774.0,300.0,False,,KIKUUBE
1.31315396,31.167061,2010 May 08 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kiziranfumbi,"2,009",Other Institutional Management,Non-Functional,1267.0,300.0,False,,KIKUUBE
1.1677052,30.7923167,2022 Mar 11 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,,Community Management,Non-Functional,5604.0,300.0,False,,KIKUUBE
1.2625846,30.7555155,2022 Mar 08 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,009",Community Management,Non-Functional,718.0,300.0,False,,KIKUUBE
1.21491013,30.7996117,2010 May 05 12:00:00 AM,No,,Uganda,Kikuube,Kyangwali,"1,992",Other Institutional Management,Non-Functional,1375.0,50.0,False,,KIKUUBE
1.3035311,31.211274,2022 Mar 04 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kikuube Town Council,"2,014",,Non-Functional,655.0,300.0,False,,KIKUUBE
1.3655745,31.1916386,2022 Mar 05 12:00:00 AM,No,,Uganda,Kikuube,Kikuube Town Council,"2,014",Community Management,Non-Functional,798.0,250.0,False,,KIKUUBE
1.4505413,31.26197434,2010 May 10 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Bugambe,"2,000",Community Management,Non-Functional,942.0,300.0,False,,KIKUUBE
1.1595535,30.8007995,2022 Mar 12 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,,Community Management,Non-Functional,6849.0,300.0,False,,KIKUUBE
1.3204576,30.9092218,2022 Mar 01 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kabwoya,"2,011",,Non-Functional,839.0,300.0,False,,KIKUUBE
1.1805444,30.7969485,2022 Mar 12 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,020",,Non-Functional,3256.0,300.0,False,,KIKUUBE
1.2531524,31.3306001,2022 Mar 04 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Buhimba,"2,011",,Non-Functional,802.0,300.0,False,,KIKUUBE
1.32354616,31.23199456,2010 May 08 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kikuube Town Council,,Community Management,Non-Functional,1383.0,300.0,False,,KIKUUBE
1.3500379,31.1222435,2022 Mar 10 12:00:00 AM,No,,Uganda,Kikuube,Kiziranfumbi,"2,000",,Functional,835.0,250.0,False,,KIKUUBE
1.4332038,31.2418143,2022 Mar 01 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Bugambe,,Community Management,Non-Functional,931.0,300.0,False,,KIKUUBE
1.3386792,31.2197727,2022 Mar 04 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kikuube Town Council,"2,021",,Non-Functional,1237.0,300.0,False,,KIKUUBE
1.1759824,30.7912446,2022 Mar 12 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,020",,Non-Functional,4078.0,300.0,False,,KIKUUBE
1.35857594,31.3957542,2010 May 07 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Buhimba,"2,001",Community Management,Non-Functional,2039.0,300.0,False,,KIKUUBE
1.3121218,31.1174631,2022 Mar 12 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kabwoya,,Community Management,Non-Functional,468.0,300.0,False,,KIKUUBE
1.3520961,30.9531542,2022 Mar 13 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kabwoya,,Community Management,Non-Functional,591.0,300.0,False,,KIKUUBE
1.1553674,30.7897426,2022 Mar 11 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,018",,Non-Functional,4539.0,300.0,False,,KIKUUBE
1.471147,31.1992664,2022 Mar 05 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Bugambe,"2,022",Community Management,Non-Functional,312.0,300.0,False,,KIKUUBE
1.3370752,31.1405179,2022 Mar 09 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kiziranfumbi,"2,010",Community Management,Non-Functional,916.0,300.0,False,,KIKUUBE
1.1350999,30.7338254,2022 Mar 12 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,019",Community Management,Non-Functional,1079.0,300.0,False,,KIKUUBE
1.2273533,30.7765333,2022 Mar 03 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,016",,Non-Functional,1880.0,300.0,False,,KIKUUBE
1.193563,30.7712199,2022 Mar 10 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,001",Community Management,Non-Functional,1227.0,300.0,False,,KIKUUBE
1.1616061,30.8042385,2022 Mar 12 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,,Community Management,Non-Functional,5687.0,300.0,False,,KIKUUBE
1.3207598,31.268994,2022 Mar 07 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Buhimba,"2,019",Community Management,Non-Functional,378.0,300.0,False,,KIKUUBE
1.2420326,31.2962227,2022 Mar 02 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Buhimba,"2,010",,Non-Functional,609.0,300.0,False,,KIKUUBE
1.1742133,30.7997559,2022 Mar 12 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,019",,Functional,4335.0,300.0,False,,KIKUUBE
1.18623646,31.02998617,2010 May 17 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kabwoya,"1,998",Community Management,Non-Functional,1183.0,300.0,False,,KIKUUBE
1.3804453,31.1324187,2022 Mar 08 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kiziranfumbi,,Community Management,Non-Functional,1084.0,300.0,False,,KIKUUBE
1.2339473,30.7466902,2022 Mar 07 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,009",Community Management,Non-Functional,496.0,300.0,False,,KIKUUBE
1.3341796,31.34679011,2010 May 07 12:00:00 AM,No,,Uganda,Kikuube,Buhimba Town Council,"2,004",Community Management,Non-Functional,793.0,300.0,False,,KIKUUBE
1.31081413,31.17005453,2010 May 08 12:00:00 AM,No,,Uganda,Kikuube,Kiziranfumbi,"1,996",Community Management,Non-Functional,1240.0,300.0,False,,KIKUUBE
1.2381715,30.8256693,2022 Feb 28 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,014",,Non-Functional,1106.0,300.0,False,,KIKUUBE
1.3544917,31.1992076,2022 Mar 04 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kikuube Town Council,"2,021",,Non-Functional,597.0,300.0,False,,KIKUUBE
1.1293252,30.7586986,2022 Mar 09 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,,Community Management,Non-Functional,1381.0,300.0,False,,KIKUUBE
1.4479316,30.9163351,2022 Mar 11 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kabwoya,,,Non-Functional,1075.0,300.0,False,,KIKUUBE
1.40039226,31.24298128,2010 May 06 12:00:00 AM,No,,Uganda,Kikuube,Bugambe,,Other Institutional Management,Non-Functional,1314.0,50.0,False,,KIKUUBE
1.2122252,30.8003741,2022 Mar 04 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,015",,Non-Functional,1419.0,300.0,False,,KIKUUBE
1.3146135,31.2792673,2022 Mar 07 12:00:00 AM,No,,Uganda,Kikuube,Buhimba,,,Non-Functional,609.0,250.0,False,,KIKUUBE
1.1724156,30.7889101,2022 Mar 13 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,019",Community Management,Non-Functional,4444.0,300.0,False,,KIKUUBE
